VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-10 07:08:50,2016-03-10 07:16:44,1,-73.99369049072266,40.756961822509766,1,N,-74.00469970703125,40.75202178955078,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:08:50,2016-03-10 07:17:40,2,-73.94760131835938,40.77922058105469,1,N,-73.93890380859375,40.80474090576172,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:08:50,2016-03-10 07:19:03,1,-73.97241973876953,40.78628158569336,1,N,-73.9820785522461,40.7625732421875,1,9.5,0.0,0.5,2.7,0.0,0.3,13.0
2,2016-03-10 07:08:50,2016-03-10 07:19:55,2,-73.98406982421875,40.737640380859375,1,N,-73.98448944091797,40.76081848144531,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04
2,2016-03-10 07:08:50,2016-03-10 07:23:08,4,-73.95392608642578,40.76647567749024,1,N,-73.98185729980467,40.75647735595703,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-10 07:08:50,2016-03-10 07:30:16,1,-73.9879379272461,40.77535629272461,1,N,-74.00835418701173,40.70466232299805,1,20.5,0.0,0.5,5.32,0.0,0.3,26.62
2,2016-03-10 07:08:50,2016-03-10 07:24:43,1,-73.9508514404297,40.77481460571289,1,N,-74.01457977294923,40.71388626098633,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36
2,2016-03-10 07:08:52,2016-03-10 07:55:01,1,-73.98822021484375,40.731311798095696,2,N,-73.78260040283203,40.6436653137207,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2016-03-10 07:08:52,2016-03-10 07:27:08,1,-73.98937225341797,40.76133728027344,1,N,-74.01001739501953,40.720970153808594,1,15.0,0.0,0.5,2.0,0.0,0.3,17.8
2,2016-03-10 07:08:52,2016-03-10 07:17:52,1,-73.99649047851561,40.740535736083984,1,N,-73.97483825683594,40.75848007202149,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,2016-03-10 07:08:53,2016-03-10 07:16:34,1,-73.97329711914062,40.75495910644531,1,N,-73.98152160644531,40.752071380615234,1,6.5,0.0,0.5,2.7,0.0,0.3,10.0
2,2016-03-10 07:08:54,2016-03-10 08:40:31,6,-73.78955841064453,40.64693069458008,2,N,-73.98108673095702,40.779579162597656,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2016-03-10 07:08:55,2016-03-10 07:22:06,1,-73.95252227783203,40.7823486328125,1,N,-73.98316192626953,40.76311874389648,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2,2016-03-10 07:08:55,2016-03-10 07:17:09,1,-73.94428253173827,40.77600860595703,1,N,-73.97167205810547,40.7540397644043,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 07:08:55,2016-03-10 07:17:13,1,-73.9998321533203,40.73327255249024,1,N,-73.97869110107422,40.76148223876953,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:08:56,2016-03-10 07:23:28,1,-74.00286865234375,40.760379791259766,1,N,-73.96692657470702,40.75806427001953,1,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2016-03-10 07:08:56,2016-03-10 07:35:42,1,-73.93929290771484,40.84185028076172,1,N,-73.98771667480467,40.73548889160156,1,29.0,0.0,0.5,5.96,0.0,0.3,35.76
2,2016-03-10 07:08:56,2016-03-10 07:16:10,1,-74.00032806396483,40.76152038574219,1,N,-73.9852066040039,40.76054000854492,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,2016-03-10 07:08:57,2016-03-10 07:09:03,6,0.0,0.0,1,N,-73.97235870361328,40.79412078857422,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
2,2016-03-10 07:08:58,2016-03-10 07:31:55,2,-73.98291015625,40.77742004394531,1,N,-73.95761108398438,40.74509811401367,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
2,2016-03-10 07:08:58,2016-03-10 08:08:45,2,-73.78060913085938,40.64527893066406,2,N,-73.99120330810547,40.74325180053711,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92
2,2016-03-10 07:08:58,2016-03-10 07:14:40,1,-73.97791290283203,40.77860641479492,1,N,-73.98479461669923,40.760520935058594,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:08:58,2016-03-10 07:15:34,2,-74.00627899169923,40.73392105102539,1,N,-74.01365661621092,40.714839935302734,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-03-10 07:08:59,2016-03-10 07:21:19,6,-73.99291229248048,40.74277114868164,1,N,-73.96237182617188,40.77312850952149,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2016-03-10 07:09:00,2016-03-10 07:14:21,6,-73.95149993896483,40.77384185791016,1,N,-73.95025634765625,40.78382873535156,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:09:00,2016-03-10 07:38:27,3,-73.97554016113281,40.72880172729492,1,N,-73.92635345458984,40.684200286865234,1,23.0,0.0,0.5,3.0,0.0,0.3,26.8
2,2016-03-10 07:09:00,2016-03-10 07:27:20,1,-73.9578628540039,40.769622802734375,1,N,-73.99799346923827,40.745166778564446,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2016-03-10 07:09:00,2016-03-10 07:22:05,2,-73.95371246337889,40.77964019775391,1,N,-73.98223114013672,40.7625389099121,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2016-03-10 07:09:01,2016-03-10 07:33:04,3,-74.00286102294923,40.76045989990234,1,N,-73.95481872558594,40.765449523925774,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
2,2016-03-10 07:09:01,2016-03-10 07:18:16,1,-73.9758071899414,40.740482330322266,1,N,-73.95468139648438,40.76504135131836,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
2,2016-03-10 07:09:01,2016-03-10 07:32:20,3,-73.96263122558594,40.766460418701165,1,N,-73.87102508544923,40.77405548095703,1,28.0,0.0,0.5,6.87,5.54,0.3,41.21
2,2016-03-10 07:09:02,2016-03-10 07:17:31,1,-73.97813415527344,40.745643615722656,1,N,-73.97611999511719,40.76408004760742,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:09:02,2016-03-10 07:43:09,2,-73.9996337890625,40.67930603027344,1,N,-73.97217559814453,40.75591659545898,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96
2,2016-03-10 07:09:02,2016-03-10 07:15:22,2,-73.98634338378906,40.74663925170898,1,N,-73.97942352294923,40.75968170166016,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:09:03,2016-03-10 07:29:36,1,-73.81561279296875,40.7181510925293,1,N,-73.71605682373048,40.6815299987793,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36
2,2016-03-10 07:09:03,2016-03-10 07:15:34,1,-73.98512268066406,40.744998931884766,1,N,-73.98058319091797,40.76399993896485,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:09:03,2016-03-10 07:15:17,5,-73.97123718261719,40.7637176513672,1,N,-73.96211242675781,40.76364517211913,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:09:03,2016-03-10 07:34:07,5,-73.94602203369139,40.78274917602539,1,N,-73.9910888671875,40.750450134277344,1,19.5,0.0,0.5,5.08,0.0,0.3,25.38
2,2016-03-10 07:09:04,2016-03-10 07:18:33,2,-73.9898681640625,40.7374382019043,1,N,-73.97267150878906,40.758338928222656,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:09:04,2016-03-10 07:23:28,1,-73.98300170898438,40.73086166381836,1,N,-73.95646667480467,40.7647705078125,1,12.0,0.0,0.5,1.7,0.0,0.3,14.5
2,2016-03-10 07:09:05,2016-03-10 07:15:57,1,-74.01456451416014,40.7180061340332,1,N,-74.00755310058594,40.7052116394043,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:09:06,2016-03-10 07:19:53,1,-73.95279693603516,40.7719612121582,1,N,-73.93647003173827,40.804058074951165,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 07:09:06,2016-03-10 07:23:10,1,-73.97738647460938,40.77944946289063,1,N,-73.95728302001953,40.7665901184082,1,11.0,0.0,0.5,1.2,0.0,0.3,13.0
2,2016-03-10 07:09:06,2016-03-10 08:00:54,5,-73.98843383789062,40.76903533935546,2,N,-73.78794860839844,40.64458847045898,1,52.0,0.0,0.5,10.8,5.54,0.3,69.14
2,2016-03-10 07:09:07,2016-03-10 07:33:20,5,-73.97518157958984,40.79256057739258,1,N,-73.99320220947266,40.736640930175774,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
2,2016-03-10 07:09:08,2016-03-10 07:13:46,1,-73.9944610595703,40.74065780639648,1,N,-74.00173950195312,40.749336242675774,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-03-10 07:09:08,2016-03-10 07:37:32,2,-73.99520874023438,40.72806167602539,3,N,-74.17713928222656,40.691230773925774,1,57.0,0.0,0.0,13.96,12.5,0.3,83.76
2,2016-03-10 07:09:08,2016-03-10 07:15:11,1,-73.97557067871092,40.7519989013672,1,N,-73.99144744873048,40.74993133544922,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:09:09,2016-03-10 07:16:47,1,-73.97086334228516,40.78350830078125,1,N,-73.98445129394531,40.75976943969727,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 07:09:09,2016-03-10 07:22:55,1,-73.94944763183594,40.77783584594727,1,N,-73.97378540039062,40.763404846191406,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 07:09:10,2016-03-10 07:15:48,1,-73.98300933837889,40.781734466552734,1,N,-73.96188354492188,40.80558395385742,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:09:10,2016-03-10 07:19:57,1,-73.94940948486328,40.773529052734375,1,N,-73.96933746337889,40.76039123535156,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 07:09:12,2016-03-10 07:13:15,2,-73.98170471191406,40.74937438964844,1,N,-73.97470855712889,40.758243560791016,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:09:12,2016-03-10 07:20:25,1,-73.9986572265625,40.73461151123047,1,N,-73.97527313232422,40.764278411865234,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 07:09:13,2016-03-10 07:18:07,1,-73.97399139404298,40.75041198730469,1,N,-73.97415161132812,40.76007461547852,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:09:13,2016-03-10 07:20:08,1,-73.95356750488281,40.775299072265625,1,N,-73.97412109375,40.75716018676758,1,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 07:09:13,2016-03-10 07:16:41,1,-73.99459075927734,40.7503318786621,1,N,-73.9765396118164,40.75524139404297,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:09:14,2016-03-10 07:12:39,1,-73.97023010253906,40.784271240234375,1,N,-73.96279907226561,40.77600860595703,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:09:14,2016-03-10 07:18:03,1,-73.86857604980467,40.77286911010742,1,N,-73.8935317993164,40.7585334777832,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 07:09:14,2016-03-10 07:14:31,6,-73.97554016113281,40.7512321472168,1,N,-73.97400665283203,40.73843002319336,1,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 07:09:14,2016-03-10 07:17:27,6,-73.96730804443358,40.76357650756836,1,N,-73.98150634765625,40.76747512817384,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-03-10 07:09:14,2016-03-10 07:36:53,1,-73.94474792480467,40.783084869384766,2,N,-73.7763442993164,40.64556884765625,1,52.0,0.0,0.5,8.0,5.54,0.3,66.34
2,2016-03-10 07:09:15,2016-03-10 07:40:06,1,0.0,0.0,3,N,0.0,0.0,1,66.0,0.0,0.0,16.36,15.5,0.3,98.16
2,2016-03-10 07:09:16,2016-03-10 07:26:25,1,-73.95079803466798,40.7725067138672,1,N,-73.86172485351561,40.76830291748047,1,25.0,0.0,0.5,9.4,5.54,0.3,40.74
2,2016-03-10 07:09:16,2016-03-10 07:13:04,1,-73.9613037109375,40.7648811340332,1,N,-73.9647216796875,40.7558708190918,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:09:16,2016-03-10 07:45:26,1,-73.8638916015625,40.769752502441406,1,N,-73.97575378417967,40.76043319702149,1,39.0,0.0,0.5,11.34,5.54,0.3,56.68
2,2016-03-10 07:09:16,2016-03-10 07:13:26,1,-73.98943328857422,40.74729919433594,1,N,-73.97747039794923,40.76332092285156,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
2,2016-03-10 07:09:18,2016-03-10 07:19:20,2,-73.97599029541014,40.7334213256836,1,N,-74.01371002197266,40.71403884887695,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
2,2016-03-10 07:09:18,2016-03-10 07:24:00,5,-73.98091125488281,40.7323112487793,1,N,-73.96980285644531,40.763126373291016,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,2016-03-10 07:09:18,2016-03-10 07:12:33,1,-73.9818115234375,40.74966812133789,1,N,-73.98150634765625,40.758056640625,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2016-03-10 07:09:19,2016-03-10 07:25:21,2,-73.95366668701173,40.76705932617188,1,N,-73.98063659667967,40.753520965576165,1,12.5,0.0,0.5,1.5,0.0,0.3,14.8
2,2016-03-10 07:09:19,2016-03-10 07:25:43,4,-74.00875091552734,40.71916961669922,1,N,-73.97824096679686,40.75262069702149,1,13.5,0.0,0.5,3.58,0.0,0.3,17.88
2,2016-03-10 07:09:19,2016-03-10 07:24:09,1,-73.96148681640625,40.76864242553711,1,N,-73.98007202148438,40.78084945678711,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
2,2016-03-10 07:09:20,2016-03-10 07:12:16,3,-73.997802734375,40.67488861083984,1,N,-73.99215698242188,40.68434143066406,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-03-10 07:09:20,2016-03-10 07:18:57,1,-73.9618911743164,40.81062316894531,1,N,-73.94255065917967,40.841270446777344,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8
2,2016-03-10 07:09:20,2016-03-10 07:17:52,5,0.0,0.0,1,N,0.0,0.0,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:09:20,2016-03-10 07:15:16,1,-73.99092102050781,40.75564956665039,1,N,-73.97593688964845,40.7569694519043,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,2016-03-10 07:09:20,2016-03-10 07:20:27,1,-73.94988250732422,40.77191925048828,1,N,-73.97708892822266,40.765869140625,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04
2,2016-03-10 07:09:21,2016-03-10 07:21:49,2,-73.95191192626953,40.7738151550293,1,N,-73.97652435302734,40.764156341552734,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 07:09:21,2016-03-10 07:20:24,1,-73.95638275146483,40.77846908569336,1,N,-73.98670196533203,40.75347137451172,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
2,2016-03-10 07:09:21,2016-03-10 07:21:22,6,-73.99040222167967,40.75587844848633,1,N,-73.9705581665039,40.758888244628906,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
2,2016-03-10 07:09:21,2016-03-10 07:30:58,1,-73.97869110107422,40.77754592895508,1,N,-74.01160430908203,40.714298248291016,1,19.0,0.0,0.5,4.95,0.0,0.3,24.75
2,2016-03-10 07:09:21,2016-03-10 07:30:11,2,-73.95285034179686,40.78644943237305,1,N,-73.99134063720702,40.75028991699219,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
2,2016-03-10 07:09:22,2016-03-10 07:20:38,1,-73.96484375,40.75577926635742,1,N,-73.98269653320312,40.76639175415039,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:09:22,2016-03-10 07:21:27,1,-73.9781494140625,40.75307846069336,1,N,-73.99961853027342,40.73868942260742,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 07:09:22,2016-03-10 07:30:36,1,-73.98146057128906,40.769229888916016,1,N,-73.97473907470702,40.75542831420898,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
2,2016-03-10 07:09:23,2016-03-10 07:15:28,1,-73.95458221435547,40.77439880371094,1,N,-73.95246124267578,40.78979110717773,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:09:23,2016-03-10 07:25:00,1,-73.97712707519531,40.75154113769531,1,N,-74.01366424560547,40.71485137939453,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56
2,2016-03-10 07:09:23,2016-03-10 07:15:30,1,-73.98342895507811,40.77099990844727,1,N,-73.97756195068358,40.76055145263672,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:09:23,2016-03-10 07:14:55,1,-73.96611022949219,40.76213073730469,1,N,-73.95480346679686,40.76559829711913,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:09:24,2016-03-10 07:34:46,1,-73.99371337890625,40.75186920166016,1,N,-74.00283813476561,40.71422958374024,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
2,2016-03-10 07:09:24,2016-03-10 07:16:38,1,-73.95030975341797,40.77140045166016,1,N,-73.96414184570312,40.757320404052734,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-03-10 07:09:25,2016-03-10 07:23:07,1,-73.98223114013672,40.75571441650391,1,N,-74.00920867919923,40.7154655456543,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,2016-03-10 07:09:27,2016-03-10 07:25:02,1,-73.97832489013672,40.752197265625,1,N,-74.01374053955078,40.71546173095703,1,21.0,0.0,0.5,2.62,0.0,0.3,24.42
2,2016-03-10 07:09:28,2016-03-10 07:21:26,1,-73.94960021972656,40.77234649658203,1,N,-73.94865417480467,40.793323516845696,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-10 07:09:28,2016-03-10 07:15:58,2,-73.98519134521484,40.768680572509766,1,N,-73.96727752685547,40.7694091796875,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:09:29,2016-03-10 07:13:43,1,-73.98677062988281,40.73382186889648,1,N,-73.97154235839844,40.7505989074707,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:09:30,2016-03-10 07:53:52,6,-73.97270965576173,40.79364013671875,2,N,-73.7763671875,40.645240783691406,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-03-10 07:09:31,2016-03-10 07:11:46,1,-73.98235321044923,40.74544525146485,1,N,-73.97845458984375,40.7509994506836,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2016-03-10 07:09:32,2016-03-10 07:21:20,1,-73.99153900146483,40.73837661743164,1,N,-73.9717254638672,40.76331329345703,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 07:09:32,2016-03-10 07:17:50,1,-73.97193145751953,40.75300598144531,1,N,-73.97869873046875,40.74186706542969,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:09:32,2016-03-10 07:25:35,6,-73.95233154296875,40.76601028442384,1,N,-73.98419952392578,40.74580001831056,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2016-03-10 07:09:34,2016-03-10 07:19:12,6,-73.99452209472656,40.75065612792969,1,N,-73.97628784179686,40.76113128662109,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 07:09:34,2016-03-10 07:19:40,2,-73.99163055419923,40.7701416015625,1,N,-73.9918670654297,40.745216369628906,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 07:09:34,2016-03-10 07:09:57,1,-73.9509506225586,40.77477264404297,1,N,-73.94892120361328,40.77482604980469,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
2,2016-03-10 07:09:34,2016-03-10 08:04:08,1,-73.97226715087889,40.78133010864258,2,N,-73.78211975097656,40.644309997558594,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36
2,2016-03-10 07:09:35,2016-03-10 07:13:39,1,-74.0038833618164,40.74763870239258,1,N,-73.99485778808595,40.75016784667969,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:09:35,2016-03-10 07:16:43,1,-73.96917724609375,40.79576873779297,1,N,-73.95234680175781,40.78990173339844,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:09:35,2016-03-10 07:23:46,1,-73.99519348144531,40.74505615234375,1,N,-73.95838928222656,40.78321075439453,1,13.5,0.0,0.5,2.14,0.0,0.3,16.44
2,2016-03-10 07:09:35,2016-03-10 07:16:39,1,-73.98635864257811,40.75579071044922,1,N,-73.98410034179686,40.744361877441406,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:09:35,2016-03-10 07:35:11,1,-74.01528930664062,40.714859008789055,1,N,-73.94834136962889,40.82174682617188,2,28.5,0.0,0.5,0.0,0.0,0.3,29.3
2,2016-03-10 07:09:35,2016-03-10 07:16:50,1,-74.00566101074217,40.736061096191406,1,N,-73.99952697753906,40.75381851196289,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:09:35,2016-03-10 07:14:29,1,-73.98834991455078,40.748966217041016,1,N,-73.97584533691406,40.759033203125,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-03-10 07:09:35,2016-03-10 07:25:43,6,-73.98153686523438,40.73267364501953,1,N,-74.01103210449219,40.71336364746094,1,13.0,0.0,0.5,4.14,0.0,0.3,17.94
2,2016-03-10 07:09:36,2016-03-10 07:17:22,5,-73.98155975341797,40.76319122314453,1,N,-73.98934936523438,40.7570686340332,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 07:09:36,2016-03-10 07:10:35,1,-74.0001220703125,40.74309921264648,1,N,-73.99978637695312,40.74357986450195,1,2.5,0.0,0.5,0.66,0.0,0.3,3.96
2,2016-03-10 07:09:36,2016-03-10 07:31:05,1,-73.98489379882812,40.75968170166016,1,N,-74.01164245605469,40.70288848876953,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2016-03-10 07:09:37,2016-03-10 07:18:51,2,-73.99980163574217,40.727046966552734,1,N,-73.98558044433594,40.7590217590332,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 07:09:37,2016-03-10 07:20:53,1,-73.9813003540039,40.730918884277344,1,N,-73.97920227050781,40.753116607666016,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-10 07:09:37,2016-03-10 07:21:30,1,-73.99232482910156,40.72466278076172,1,N,-73.96958923339844,40.75735855102539,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 07:09:39,2016-03-10 07:23:18,6,-73.95552062988281,40.76831817626953,1,N,-73.98313140869139,40.7541618347168,1,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-03-10 07:09:39,2016-03-10 07:14:43,5,-73.97896575927734,40.754070281982415,1,N,-73.97430419921875,40.76321029663086,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
2,2016-03-10 07:09:40,2016-03-10 07:20:20,5,-73.98283386230467,40.71967315673828,1,N,-74.01014709472656,40.72014236450195,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:09:40,2016-03-10 07:12:37,1,-73.9754180908203,40.7519989013672,1,N,-73.9778594970703,40.7456512451172,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2016-03-10 07:09:40,2016-03-10 07:14:05,4,-73.99478149414062,40.750186920166016,1,N,-74.00430297851561,40.7524528503418,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:09:41,2016-03-10 07:21:55,1,-73.959716796875,40.762813568115234,1,N,-73.94355010986328,40.78860855102539,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
2,2016-03-10 07:09:41,2016-03-10 08:30:58,1,-73.77706146240233,40.64635467529297,2,N,-73.97884368896483,40.76409149169922,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-03-10 07:09:42,2016-03-10 07:55:34,1,-73.99642181396483,40.743202209472656,2,N,-73.7890625,40.6416244506836,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2016-03-10 07:09:43,2016-03-10 07:19:12,1,-73.98444366455078,40.78004837036133,1,N,-73.98440551757811,40.76155090332031,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-03-10 07:09:44,2016-03-10 07:23:43,3,-73.98001098632812,40.739349365234375,1,N,-74.014892578125,40.71472930908203,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
2,2016-03-10 07:09:45,2016-03-10 07:18:53,6,-73.9563217163086,40.80313873291016,1,N,-73.95420837402342,40.77899169921875,1,9.5,0.0,0.5,1.55,0.0,0.3,11.85
2,2016-03-10 07:09:45,2016-03-10 07:15:30,6,-73.97023010253906,40.758548736572266,1,N,-73.95835876464845,40.76451873779297,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:09:45,2016-03-10 07:15:39,5,-73.94751739501953,40.77532958984375,1,N,-73.94253540039062,40.788124084472656,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:09:45,2016-03-10 07:28:35,1,-73.98686981201173,40.76673126220703,1,N,-73.977783203125,40.739051818847656,1,14.0,0.0,0.5,2.22,0.0,0.3,17.02
2,2016-03-10 07:09:47,2016-03-10 07:30:38,1,-73.98480987548828,40.76221466064453,1,N,-73.96334838867188,40.81067657470703,1,16.5,0.0,0.5,5.19,0.0,0.3,22.49
2,2016-03-10 07:09:47,2016-03-10 07:23:10,1,-73.99016571044923,40.74653244018555,1,N,-73.95774078369139,40.77043533325195,1,12.0,0.0,0.5,1.5,0.0,0.3,14.3
2,2016-03-10 07:09:47,2016-03-10 07:14:14,6,-73.95211029052734,40.7814826965332,1,N,-73.96033477783203,40.77716064453125,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:09:47,2016-03-10 07:17:26,5,-73.99051666259764,40.755645751953125,1,N,-73.97493743896483,40.760772705078125,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-10 07:09:48,2016-03-10 07:25:13,1,-73.98429107666014,40.72886657714844,1,N,-74.0138168334961,40.707786560058594,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
2,2016-03-10 07:09:49,2016-03-10 07:14:31,2,-73.97956848144531,40.743900299072266,1,N,-73.97158813476561,40.75453567504882,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-03-10 07:09:49,2016-03-10 07:13:41,3,-73.95551300048828,40.779590606689446,1,N,-73.95269775390625,40.78930282592773,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:09:49,2016-03-10 07:14:18,1,-73.98214721679686,40.76896667480469,1,N,-73.98767852783203,40.77619552612305,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
